room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3306257,16697268,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.156968,10.185309,2017-03-30 22:14:14.014933
5677096,29435079,Entire home/apt,,24,0,0.0,3,1.0,53.0,,56.153844,10.187754,2017-03-30 22:14:14.012003
3464669,17456121,Entire home/apt,,24,1,0.0,2,1.0,44.0,,56.154166,10.186419,2017-03-30 22:14:13.119213
9834982,13660578,Entire home/apt,,24,1,0.0,3,2.0,60.0,,56.158735,10.208419,2017-03-30 22:14:01.841628
12860871,40153757,Entire home/apt,,24,0,0.0,4,2.0,44.0,,56.158383,10.200691,2017-03-30 22:13:52.365645
15930434,103376267,Entire home/apt,,24,0,0.0,3,1.0,44.0,,56.148644,10.191854,2017-03-30 22:13:52.359224
6811537,35658038,Entire home/apt,,24,0,0.0,2,1.0,53.0,,56.145882,10.196737,2017-03-30 22:13:52.347525
10664895,13740249,Entire home/apt,,24,3,5.0,4,2.0,60.0,,56.158596,10.196996,2017-03-30 22:13:52.337074
7855166,41394208,Entire home/apt,,24,3,5.0,2,1.0,43.0,,56.148838,10.19575,2017-03-30 22:13:51.409686
6934583,31424143,Entire home/apt,,1,1,0.0,3,2.0,60.0,,56.140618,10.190953,2017-03-30 22:13:51.407336
13501401,22475670,Entire home/apt,,24,0,0.0,2,1.0,47.0,,56.143993,10.190126,2017-03-30 22:13:51.404724
9641441,12512298,Entire home/apt,,24,0,0.0,2,1.0,57.0,,56.162919,10.203895,2017-03-30 22:13:51.401665
12107859,64927006,Entire home/apt,,24,4,4.5,4,1.0,44.0,,56.147432,10.192535,2017-03-30 22:13:51.399297
1824644,9550051,Entire home/apt,,24,0,0.0,2,0.0,59.0,,56.157187,10.200835,2017-03-30 22:13:51.391502
7913786,19581689,Entire home/apt,,24,3,4.5,4,1.0,61.0,,56.163196,10.206518,2017-03-30 22:13:51.388851
6686066,34853193,Entire home/apt,,1,0,0.0,2,1.0,46.0,,56.138219,10.191208,2017-03-30 22:13:51.382042
7313568,38317133,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.15876,10.194104,2017-03-30 22:13:51.378129
13341800,15702274,Entire home/apt,,24,0,0.0,4,2.0,60.0,,56.158158,10.190614,2017-03-30 22:13:51.375515
6944764,25083983,Entire home/apt,,24,0,0.0,4,1.0,59.0,,56.155338,10.195168,2017-03-30 22:13:51.372282
1799105,9253629,Entire home/apt,,24,3,5.0,2,1.0,60.0,,56.145863,10.190591,2017-03-30 22:13:49.694493
13195423,54444233,Entire home/apt,,24,11,4.0,4,2.0,60.0,,56.148105,10.192004,2017-03-30 22:13:49.692094
16744909,5215510,Entire home/apt,,24,0,0.0,2,1.0,47.0,,56.148474,10.192753,2017-03-30 22:13:49.687974
8587915,45196707,Entire home/apt,,24,12,5.0,2,1.0,60.0,,56.145556,10.207592,2017-03-30 22:13:49.685063
11477186,31030704,Entire home/apt,,24,3,4.5,3,1.0,44.0,,56.156926,10.190429,2017-03-30 22:13:49.682165
15340998,71090535,Entire home/apt,,24,17,5.0,3,1.0,60.0,,56.156888,10.200323,2017-03-30 22:13:49.679474
13661595,26728821,Entire home/apt,,24,2,0.0,4,2.0,55.0,,56.146777,10.19159,2017-03-30 22:13:49.675505
14001732,29993557,Entire home/apt,,24,1,0.0,2,1.0,59.0,,56.155396,10.190022,2017-03-30 22:13:49.667745
2726635,12943759,Entire home/apt,,24,31,5.0,4,1.0,50.0,,56.143916,10.191608,2017-03-30 22:13:49.665471
13073512,72479519,Entire home/apt,,24,0,0.0,2,1.0,59.0,,56.160406,10.199785,2017-03-30 22:13:48.195151
5349717,27726976,Entire home/apt,,24,22,4.5,4,1.0,60.0,,56.154838,10.19444,2017-03-30 22:13:48.181575
7200020,37699716,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.149145,10.198765,2017-03-30 22:13:48.178621
2452979,12542699,Entire home/apt,,24,6,4.5,2,2.0,49.0,,56.14915,10.196334,2017-03-30 22:13:46.856909
11613366,49180406,Entire home/apt,,24,1,0.0,4,1.0,58.0,,56.155691,10.209293,2017-03-30 22:13:44.076929
13285463,14082057,Entire home/apt,,24,13,5.0,4,2.0,56.0,,56.163697,10.198409,2017-03-30 22:13:31.057282
14424447,88761945,Entire home/apt,,24,4,5.0,2,1.0,46.0,,56.164861,10.188168,2017-03-30 22:13:31.044510
17476477,29014983,Entire home/apt,,24,0,0.0,2,1.0,46.0,,56.163916,10.189526,2017-03-30 22:13:27.376687
5715014,23038884,Entire home/apt,,24,38,4.5,3,2.0,60.0,,56.164487,10.198721,2017-03-30 22:13:27.373509
8381908,44171043,Entire home/apt,,24,10,4.5,3,2.0,60.0,,56.164526,10.198934,2017-03-30 22:13:27.370528
5758763,21775056,Entire home/apt,,24,0,0.0,4,1.0,59.0,,56.163925,10.205102,2017-03-30 22:13:27.368035
7112037,5432559,Entire home/apt,,24,11,5.0,4,2.0,44.0,,56.164251,10.202556,2017-03-30 22:13:27.364799
6101582,31653051,Entire home/apt,,24,6,5.0,2,1.0,61.0,,56.166069,10.189109,2017-03-30 22:13:26.668203
9020102,14513767,Entire home/apt,,24,7,5.0,4,2.0,48.0,,56.154645,10.184905,2017-03-30 22:13:15.840617
9567859,49534268,Entire home/apt,,24,4,5.0,2,1.0,49.0,,56.162551,10.198747,2017-03-30 22:13:14.782910
13380524,76050787,Entire home/apt,,24,0,0.0,2,1.0,52.0,,56.157125,10.185225,2017-03-30 22:13:14.772053
14071879,52998478,Entire home/apt,,24,1,0.0,4,1.0,60.0,,56.164873,10.199184,2017-03-30 22:13:14.768328
12178288,61834172,Entire home/apt,,24,8,4.5,4,1.0,53.0,,56.163347,10.198357,2017-03-30 22:13:10.112586
7509602,29490649,Entire home/apt,,24,0,0.0,1,1.0,60.0,,56.161959,10.213342,2017-03-30 22:12:56.032547
6868435,29526450,Entire home/apt,,24,0,0.0,3,1.0,60.0,,56.165306,10.21172,2017-03-30 22:12:56.029733
5704362,29573656,Entire home/apt,,24,1,0.0,3,2.0,57.0,,56.161562,10.214091,2017-03-30 22:12:56.026654
13835464,81610828,Entire home/apt,,24,1,0.0,4,1.0,43.0,,56.164938,10.212022,2017-03-30 22:12:56.021695
7030790,36858868,Entire home/apt,,24,1,0.0,4,1.0,45.0,,56.160978,10.215176,2017-03-30 22:12:56.018744
9539073,7818541,Entire home/apt,,24,3,4.5,4,2.0,60.0,,56.1619,10.215045,2017-03-30 22:12:56.014432
6439306,33620734,Entire home/apt,,24,7,4.5,4,1.0,44.0,,56.16224,10.214911,2017-03-30 22:12:54.503070
15861853,47871980,Entire home/apt,,24,4,5.0,3,1.0,54.0,,56.160213,10.214906,2017-03-30 22:12:54.498988
15851262,17387771,Entire home/apt,,24,2,0.0,2,2.0,44.0,,56.162712,10.216209,2017-03-30 22:12:54.492971
5088633,26287809,Entire home/apt,,24,1,0.0,3,1.0,53.0,,56.161577,10.213399,2017-03-30 22:12:54.488063
13764115,37032754,Entire home/apt,,24,0,0.0,3,1.0,57.0,,56.161236,10.213923,2017-03-30 22:12:54.485292
6667531,26165474,Entire home/apt,,24,4,4.5,4,1.0,53.0,,56.162972,10.214131,2017-03-30 22:12:54.477882
13868600,20523480,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.165463,10.223337,2017-03-30 22:12:50.820711
9147742,47628582,Entire home/apt,,2,2,0.0,4,1.0,60.0,,56.145495,10.183135,2017-03-30 22:12:42.978677
12354984,63194287,Entire home/apt,,24,0,0.0,2,1.0,58.0,,56.156074,10.211351,2017-03-30 22:12:42.975673
7674917,40300006,Entire home/apt,,24,0,0.0,2,1.0,55.0,,56.159301,10.211512,2017-03-30 22:12:42.971231
13905413,82448877,Entire home/apt,,24,1,0.0,3,1.0,57.0,,56.146461,10.205037,2017-03-30 22:12:42.967734
16906618,49147694,Entire home/apt,,24,11,4.0,3,1.0,60.0,,56.162838,10.20439,2017-03-30 22:12:42.964186
6312633,29723871,Entire home/apt,,24,13,5.0,3,1.0,60.0,,56.146253,10.190502,2017-03-30 22:12:42.958126
13860443,30585739,Entire home/apt,,24,6,4.0,4,1.0,53.0,,56.164494,10.200908,2017-03-30 22:12:42.955808
7768082,12575058,Entire home/apt,,2,3,5.0,3,1.0,52.0,,56.141224,10.181587,2017-03-30 22:12:42.952571
4316892,13180104,Entire home/apt,,2,6,5.0,3,1.0,60.0,,56.142259,10.182869,2017-03-30 22:12:41.641666
9047542,47190634,Entire home/apt,,2,0,0.0,4,2.0,44.0,,56.14068,10.178531,2017-03-30 22:12:41.631137
12950298,71145163,Entire home/apt,,24,1,0.0,3,1.0,49.0,,56.163154,10.21181,2017-03-30 22:12:41.626151
8820006,46202608,Entire home/apt,,24,0,0.0,3,2.0,43.0,,56.146467,10.208401,2017-03-30 22:12:41.621220
16556778,62658553,Entire home/apt,,24,1,0.0,4,1.0,53.0,,56.15723,10.183734,2017-03-30 22:12:41.617696
14897958,9666747,Entire home/apt,,2,1,0.0,4,1.0,57.0,,56.141961,10.187959,2017-03-30 22:12:41.615580
13845469,81231805,Entire home/apt,,24,2,0.0,4,2.0,59.0,,56.161869,10.203357,2017-03-30 22:12:41.613210
9822001,13297607,Entire home/apt,,2,5,5.0,2,1.0,44.0,,56.140785,10.180615,2017-03-30 22:12:41.606787
5881340,30542017,Entire home/apt,,24,0,0.0,3,1.0,48.0,,56.145227,10.188706,2017-03-30 22:12:41.595740
2962843,15120661,Entire home/apt,,24,20,5.0,4,1.0,55.0,,56.154725,10.205128,2017-03-30 22:12:40.245386
7703119,14935227,Entire home/apt,,1,0,0.0,3,1.0,60.0,,56.11502,10.205446,2017-03-30 22:12:40.239177
13593879,5958119,Entire home/apt,,24,10,5.0,2,1.0,43.0,,56.163322,10.209717,2017-03-30 22:12:40.233662
11255094,32129494,Entire home/apt,,24,0,0.0,2,1.0,53.0,,56.164432,10.214418,2017-03-30 22:12:40.225231
7376954,28907781,Entire home/apt,,24,6,4.5,4,2.0,60.0,,56.145455,10.201468,2017-03-30 22:12:40.220365
12646841,16278021,Entire home/apt,,24,9,5.0,4,1.0,60.0,,56.157668,10.200477,2017-03-30 22:12:40.217555
7320272,38346705,Entire home/apt,,24,0,0.0,2,1.0,53.0,,56.15991,10.214343,2017-03-30 22:12:38.616447
7032593,36869059,Entire home/apt,,24,6,4.5,2,1.0,60.0,,56.14642,10.191853,2017-03-30 22:12:38.613649
17222112,115967319,Entire home/apt,,24,0,0.0,4,1.0,60.0,,56.162259,10.21541,2017-03-30 22:12:38.611275
13419066,76478807,Entire home/apt,,24,1,0.0,6,2.0,48.0,,56.146989,10.208652,2017-03-30 22:12:38.601566
5019524,5771557,Entire home/apt,,24,18,4.5,2,1.0,56.0,,56.149624,10.205973,2017-03-30 22:12:38.597907
5130173,23080947,Entire home/apt,,24,7,4.5,2,1.0,60.0,,56.159677,10.21215,2017-03-30 22:12:37.047189
13850514,81795197,Entire home/apt,,1,0,0.0,4,2.0,47.0,,56.140958,10.193303,2017-03-30 22:12:37.041612
11747023,62495473,Entire home/apt,,24,3,4.0,4,2.0,56.0,,56.160113,10.199411,2017-03-30 22:12:37.038834
9708189,50124775,Entire home/apt,,24,25,4.5,4,1.0,61.0,,56.15004,10.201428,2017-03-30 22:12:37.029397
13247361,12028222,Entire home/apt,,24,7,5.0,3,1.0,46.0,,56.141951,10.197624,2017-03-30 22:12:37.017434
6640260,34754389,Entire home/apt,,24,3,4.5,3,1.0,60.0,,56.14812,10.205118,2017-03-30 22:12:37.009123
3243071,16408726,Entire home/apt,,24,30,5.0,2,0.0,55.0,,56.155158,10.204093,2017-03-30 22:12:35.905590
14559956,90174019,Entire home/apt,,24,10,4.5,3,1.0,62.0,,56.159863,10.207513,2017-03-30 22:12:35.903179
17415962,84728829,Entire home/apt,,24,1,0.0,2,1.0,60.0,,56.154287,10.207438,2017-03-30 22:12:34.828047
14021531,54095800,Entire home/apt,,1,0,0.0,3,2.0,53.0,,56.108728,10.209976,2017-03-30 22:12:34.808335
17470732,14052159,Entire home/apt,,24,0,0.0,4,1.0,56.0,,56.145585,10.199837,2017-03-30 22:12:34.806175
15585132,20234356,Entire home/apt,,1,4,5.0,4,1.0,53.0,,56.115632,10.206633,2017-03-30 22:12:34.800251
15673888,19272067,Entire home/apt,,3,4,4.5,4,1.0,56.0,,56.167535,10.167666,2017-03-30 22:12:20.822180
6307406,32811396,Entire home/apt,,3,5,4.0,4,1.0,44.0,,56.167151,10.158925,2017-03-30 22:12:20.819529
15831319,98913014,Entire home/apt,,11,2,0.0,16,1.0,53.0,,56.171999,10.139642,2017-03-30 22:12:20.814850
6490137,28387841,Entire home/apt,,11,0,0.0,3,0.0,61.0,,56.171809,10.134846,2017-03-30 22:12:20.808719
15863663,9961395,Entire home/apt,,3,3,5.0,4,1.0,53.0,,56.171256,10.174555,2017-03-30 22:12:19.075063
4948463,589574,Entire home/apt,,3,2,0.0,6,1.0,60.0,,56.167924,10.18732,2017-03-30 22:12:19.071908
10287243,15294624,Entire home/apt,,24,1,0.0,3,1.0,46.0,,56.169468,10.215546,2017-03-30 22:12:19.067710
3024652,11042998,Entire home/apt,,24,4,4.0,4,1.0,53.0,,56.169893,10.216982,2017-03-30 22:12:19.064687
6360233,33134823,Entire home/apt,,24,21,5.0,3,1.0,60.0,,56.17021,10.21384,2017-03-30 22:12:19.061951
13353336,44837124,Entire home/apt,,24,1,0.0,3,1.0,60.0,,56.170892,10.217808,2017-03-30 22:12:19.059596
5528954,28673199,Entire home/apt,,4,5,5.0,3,1.0,44.0,,56.173096,10.198031,2017-03-30 22:12:19.056851
16495280,15003554,Entire home/apt,,24,1,0.0,4,2.0,47.0,,56.171893,10.214202,2017-03-30 22:12:19.054005
15505558,6836309,Entire home/apt,,24,9,5.0,4,2.0,59.0,,56.172524,10.219269,2017-03-30 22:12:19.051173
5788859,28417216,Entire home/apt,,4,8,4.5,4,2.0,60.0,,56.173943,10.201123,2017-03-30 22:12:19.047387
4763463,16603581,Entire home/apt,,24,14,4.5,3,1.0,53.0,,56.173085,10.213873,2017-03-30 22:12:17.492890
10725145,55430040,Entire home/apt,,4,0,0.0,6,2.0,44.0,,56.174654,10.199736,2017-03-30 22:12:17.490654
11312464,59150776,Entire home/apt,,24,1,0.0,4,2.0,47.0,,56.173377,10.213838,2017-03-30 22:12:17.487666
12953475,71179311,Entire home/apt,,4,6,4.5,4,3.0,60.0,,56.175082,10.200532,2017-03-30 22:12:17.483765
9474039,33719203,Entire home/apt,,4,0,0.0,4,1.0,60.0,,56.17543,10.203338,2017-03-30 22:12:17.481607
1295964,7046831,Entire home/apt,,4,9,5.0,2,1.0,60.0,,56.176035,10.203682,2017-03-30 22:12:17.478675
11523428,39343961,Entire home/apt,,4,3,4.5,6,1.0,60.0,,56.180985,10.20177,2017-03-30 22:12:17.476492
3351645,15638052,Entire home/apt,,5,6,4.0,3,1.0,44.0,,56.19742,10.19771,2017-03-30 22:12:17.473693
6158882,26694939,Entire home/apt,,4,0,0.0,4,2.0,45.0,,56.197596,10.188756,2017-03-30 22:12:17.470886
17230644,3755418,Entire home/apt,,24,0,0.0,2,1.0,54.0,,56.171955,10.212383,2017-03-30 22:12:17.466838
12702881,69049507,Entire home/apt,,24,20,4.5,2,1.0,59.0,,56.173369,10.214648,2017-03-30 22:12:17.463891
7189508,37656419,Entire home/apt,,4,0,0.0,4,2.0,42.0,,56.187922,10.18327,2017-03-30 22:12:17.460169
7393950,38740112,Entire home/apt,,4,1,0.0,4,2.0,60.0,,56.190156,10.185107,2017-03-30 22:12:17.457276
16893328,48777219,Entire home/apt,,24,0,0.0,2,1.0,44.0,,56.171046,10.215232,2017-03-30 22:12:17.454784
5254767,15528910,Entire home/apt,,24,11,5.0,2,1.0,57.0,,56.170683,10.214408,2017-03-30 22:12:17.452143
5295864,27428060,Entire home/apt,,4,0,0.0,2,1.0,59.0,,56.172218,10.201014,2017-03-30 22:12:17.449864
17235582,21327820,Entire home/apt,,4,0,0.0,4,1.0,50.0,,56.172886,10.210347,2017-03-30 22:12:17.446932
10653365,55014553,Entire home/apt,,4,4,5.0,2,1.0,46.0,,56.175807,10.204287,2017-03-30 22:12:15.216362
12690517,16202001,Entire home/apt,,24,2,0.0,4,1.0,60.0,,56.169433,10.215579,2017-03-30 22:12:15.211898
7204006,7522174,Entire home/apt,,24,2,0.0,4,1.0,60.0,,56.169459,10.214814,2017-03-30 22:12:15.209105
16514701,51166860,Entire home/apt,,5,0,0.0,3,1.0,53.0,,56.200345,10.193463,2017-03-30 22:12:15.205700
13125773,73059920,Entire home/apt,,4,0,0.0,3,1.0,44.0,,56.173436,10.201768,2017-03-30 22:12:15.203531
13216315,55905165,Entire home/apt,,4,0,0.0,2,1.0,53.0,,56.174894,10.214545,2017-03-30 22:12:15.201049
14781290,92264793,Entire home/apt,,4,5,4.5,2,1.0,60.0,,56.175164,10.210976,2017-03-30 22:12:15.198452
3888071,8018847,Entire home/apt,,24,1,0.0,4,1.0,50.0,,56.172786,10.215322,2017-03-30 22:12:15.195720
12748836,37029293,Entire home/apt,,4,8,4.5,2,1.0,44.0,,56.173483,10.205429,2017-03-30 22:12:15.193242
12361781,23209107,Entire home/apt,,24,1,0.0,2,1.0,44.0,,56.17132,10.213837,2017-03-30 22:12:15.190842
10244583,10131181,Entire home/apt,,4,2,0.0,3,2.0,42.0,,56.175385,10.211063,2017-03-30 22:12:15.188422
15811777,102336100,Entire home/apt,,23,0,0.0,2,1.0,60.0,,56.204665,10.261028,2017-03-30 22:12:15.184483
12235354,41814329,Entire home/apt,,24,10,4.5,2,1.0,57.0,,56.166247,10.225558,2017-03-30 22:12:15.180194
14929589,17151639,Entire home/apt,,24,7,5.0,3,1.0,60.0,,56.1696,10.218317,2017-03-30 22:12:15.175928
3755094,19220758,Entire home/apt,,24,1,0.0,2,1.0,60.0,,56.173428,10.217288,2017-03-30 22:12:15.173040
12421122,28360899,Entire home/apt,,24,0,0.0,3,1.0,60.0,,56.17425,10.215149,2017-03-30 22:12:15.168147
10306402,52227208,Entire home/apt,,24,0,0.0,2,1.0,49.0,,56.170822,10.216023,2017-03-30 22:12:13.357345
1243474,6777508,Entire home/apt,,4,7,5.0,5,1.0,59.0,,56.174908,10.211735,2017-03-30 22:12:13.354628
14010581,32942687,Entire home/apt,,24,0,0.0,2,1.0,60.0,,56.174257,10.217821,2017-03-30 22:12:13.350434
7217218,37784541,Entire home/apt,,5,0,0.0,6,2.0,44.0,,56.186636,10.217514,2017-03-30 22:12:13.336274
4732771,24364794,Entire home/apt,,24,1,0.0,4,1.0,74.0,,56.146588,10.189856,2017-03-30 22:17:59.417024
4725983,24364794,Entire home/apt,,24,5,5.0,4,1.0,74.0,,56.147295,10.191579,2017-03-30 22:17:59.414081
7611078,25569317,Entire home/apt,,24,5,4.5,4,1.0,74.0,,56.14835,10.194106,2017-03-30 22:17:59.409638
6475671,33830632,Entire home/apt,,24,1,0.0,4,2.0,74.0,,56.143252,10.191493,2017-03-30 22:17:59.406477
15644505,20727305,Entire home/apt,,24,0,0.0,2,2.0,74.0,,56.147003,10.193745,2017-03-30 22:17:58.218755
3789791,19452496,Entire home/apt,,24,0,0.0,4,1.0,73.0,,56.141367,10.195574,2017-03-30 22:17:58.212274
13183928,8891721,Entire home/apt,,24,6,5.0,4,2.0,82.0,,56.148027,10.199629,2017-03-30 22:17:58.209457
12904276,32173885,Entire home/apt,,24,2,0.0,4,2.0,78.0,,56.147477,10.201861,2017-03-30 22:17:58.206012
13501872,13388959,Entire home/apt,,24,12,4.5,2,1.0,64.0,,56.146654,10.195692,2017-03-30 22:17:58.203137
6081122,31565308,Entire home/apt,,24,7,4.5,2,1.0,77.0,,56.145605,10.195215,2017-03-30 22:17:58.196375
15198051,57274876,Entire home/apt,,24,7,5.0,2,1.0,70.0,,56.145205,10.202659,2017-03-30 22:17:58.192707
14352231,84356229,Entire home/apt,,1,4,5.0,2,1.0,67.0,,56.141445,10.191332,2017-03-30 22:17:58.183268
14418193,12819386,Entire home/apt,,24,5,5.0,2,1.0,66.0,,56.145417,10.193486,2017-03-30 22:17:56.583188
9783684,50433094,Entire home/apt,,24,0,0.0,4,1.0,67.0,,56.142798,10.202851,2017-03-30 22:17:56.574615
3078101,15430615,Entire home/apt,,24,0,0.0,3,1.0,67.0,,56.14401,10.196734,2017-03-30 22:17:55.087475
3377138,3681486,Entire home/apt,,24,15,5.0,4,2.0,82.0,,56.137992,10.208158,2017-03-30 22:17:45.690534
2738153,13776453,Entire home/apt,,24,23,4.5,4,2.0,74.0,,56.15131,10.188686,2017-03-30 22:17:43.570345
2528525,12761217,Entire home/apt,,24,52,4.5,4,1.0,74.0,,56.150963,10.191508,2017-03-30 22:17:43.567302
3460798,17440379,Entire home/apt,,24,13,5.0,2,1.0,77.0,,56.153486,10.187007,2017-03-30 22:17:43.560398
5506517,28560110,Entire home/apt,,24,0,0.0,3,1.0,72.0,,56.154849,10.195213,2017-03-30 22:17:42.149596
14753551,69791951,Entire home/apt,,24,1,0.0,4,1.0,65.0,,56.156814,10.191434,2017-03-30 22:17:42.144255
12998321,43512762,Entire home/apt,,24,1,0.0,4,2.0,67.0,,56.156364,10.194103,2017-03-30 22:17:42.135615
5034842,11440489,Entire home/apt,,24,0,0.0,2,1.0,73.0,,56.156563,10.195638,2017-03-30 22:17:42.127344
4936455,25435011,Entire home/apt,,24,10,5.0,3,1.0,82.0,,56.157908,10.197787,2017-03-30 22:17:42.119117
16630167,60816820,Entire home/apt,,24,1,0.0,2,1.0,68.0,,56.159377,10.199329,2017-03-30 22:17:41.032353
5984169,31068811,Entire home/apt,,24,4,5.0,2,1.0,63.0,,56.159819,10.198729,2017-03-30 22:17:41.028028
13600638,78638919,Entire home/apt,,24,1,0.0,4,3.0,74.0,,56.160328,10.198856,2017-03-30 22:17:41.025023
6839357,35840809,Entire home/apt,,24,4,4.5,4,2.0,82.0,,56.162451,10.203948,2017-03-30 22:17:41.022757
3290214,16619210,Entire home/apt,,24,5,5.0,2,1.0,67.0,,56.163161,10.201069,2017-03-30 22:17:41.020027
17541990,23038884,Entire home/apt,,24,0,0.0,4,2.0,74.0,,56.162469,10.2001,2017-03-30 22:17:40.276035
14194860,86080598,Entire home/apt,,24,7,5.0,2,1.0,67.0,,56.162995,10.201228,2017-03-30 22:17:40.254136
13387469,29611967,Entire home/apt,,24,5,4.5,4,1.0,74.0,,56.162406,10.208238,2017-03-30 22:17:30.495312
2796723,1393318,Entire home/apt,,24,20,4.5,3,1.0,73.0,,56.165169,10.230608,2017-03-30 22:17:30.479138
4254027,21968888,Entire home/apt,,24,0,0.0,2,1.0,74.0,,56.168584,10.217857,2017-03-30 22:17:30.475183
7880823,41542517,Entire home/apt,,24,0,0.0,2,1.0,67.0,,56.164097,10.214469,2017-03-30 22:17:30.472097
5485321,4213126,Entire home/apt,,24,26,5.0,2,1.0,79.0,,56.159715,10.200019,2017-03-30 22:17:26.425567
13722085,37934849,Entire home/apt,,24,44,4.5,2,1.0,64.0,,56.152741,10.20712,2017-03-30 22:17:25.203592
13257989,9597968,Entire home/apt,,24,1,0.0,3,1.0,82.0,,56.158943,10.199209,2017-03-30 22:17:23.976677
7494625,39252877,Entire home/apt,,24,6,5.0,2,1.0,82.0,,56.14744,10.206824,2017-03-30 22:17:23.973897
6863761,35967600,Entire home/apt,,24,28,4.5,4,1.0,76.0,,56.150831,10.199703,2017-03-30 22:17:22.522383
9214500,47918743,Entire home/apt,,24,16,5.0,2,0.0,67.0,,56.159718,10.201813,2017-03-30 22:17:22.519648
15382113,13700427,Entire home/apt,,24,3,4.5,4,1.0,74.0,,56.16128,10.208403,2017-03-30 22:17:22.515240
17148447,111372951,Entire home/apt,,24,2,0.0,2,1.0,74.0,,56.158465,10.200629,2017-03-30 22:17:22.513022
15065109,87980871,Entire home/apt,,24,1,0.0,3,2.0,67.0,,56.150236,10.202509,2017-03-30 22:17:22.510817
4562773,22443973,Entire home/apt,,24,15,4.5,6,2.0,74.0,,56.158742,10.20886,2017-03-30 22:17:22.507762
8286222,43689889,Entire home/apt,,24,12,5.0,2,1.0,80.0,,56.157758,10.209348,2017-03-30 22:17:22.503894
13795617,5966700,Entire home/apt,,24,12,5.0,2,1.0,82.0,,56.153537,10.205273,2017-03-30 22:17:22.500786
7730533,40622544,Entire home/apt,,24,3,5.0,2,1.0,74.0,,56.15292,10.20674,2017-03-30 22:17:22.497936
3186883,16158328,Entire home/apt,,24,11,5.0,2,1.0,64.0,,56.153401,10.207109,2017-03-30 22:17:22.494051
6653016,33010723,Entire home/apt,,24,0,0.0,2,1.0,82.0,,56.154534,10.209928,2017-03-30 22:17:20.725666
13050025,14962293,Entire home/apt,,24,19,5.0,2,1.0,67.0,,56.149636,10.199423,2017-03-30 22:17:20.718531
7105078,37225115,Entire home/apt,,24,3,5.0,5,2.0,74.0,,56.155436,10.197795,2017-03-30 22:17:20.708566
6159249,2347184,Entire home/apt,,24,59,4.5,4,1.0,69.0,,56.147683,10.201673,2017-03-30 22:17:20.704598
12079391,22408224,Entire home/apt,,24,3,5.0,4,2.0,74.0,,56.157682,10.195838,2017-03-30 22:17:20.696647
8507788,44801395,Entire home/apt,,24,15,5.0,2,1.0,64.0,,56.155385,10.205074,2017-03-30 22:17:20.691254
13861223,33734131,Entire home/apt,,24,3,5.0,4,1.0,67.0,,56.153457,10.208488,2017-03-30 22:17:17.745340
11038857,21949285,Entire home/apt,,24,4,4.5,2,1.0,80.0,,56.155747,10.206963,2017-03-30 22:17:16.349133
16761433,14531625,Entire home/apt,,24,2,0.0,2,1.0,74.0,,56.163895,10.201838,2017-03-30 22:16:59.691286
3149849,15989852,Entire home/apt,,24,11,4.5,3,1.0,67.0,,56.165642,10.199693,2017-03-30 22:16:59.680714
7795043,41021638,Entire home/apt,,24,4,4.5,5,2.0,69.0,,56.164553,10.201118,2017-03-30 22:16:58.420917
3729349,19054875,Entire home/apt,,24,4,4.5,4,1.0,67.0,,56.163819,10.198813,2017-03-30 22:16:50.073898
6099579,30837954,Entire home/apt,,24,3,4.0,2,1.0,73.0,,56.157388,10.184247,2017-03-30 22:16:48.509045
10008146,51406769,Entire home/apt,,24,0,0.0,6,3.0,72.0,,56.157435,10.189825,2017-03-30 22:16:47.229283
6908040,9968414,Entire home/apt,,24,0,0.0,3,1.0,70.0,,56.160328,10.196173,2017-03-30 22:16:47.200784
2347462,11989294,Entire home/apt,,24,16,4.5,2,1.0,82.0,,56.152164,10.210958,2017-03-30 22:16:30.169111
13553117,74179953,Entire home/apt,,24,4,4.5,3,1.0,82.0,,56.155468,10.210931,2017-03-30 22:16:30.166423
5014827,23857387,Entire home/apt,,24,0,0.0,5,1.0,74.0,,56.156098,10.210331,2017-03-30 22:16:28.926628
14295291,87293030,Entire home/apt,,24,1,0.0,3,1.0,67.0,,56.157134,10.210694,2017-03-30 22:16:28.921942
14046161,39517170,Entire home/apt,,24,1,0.0,4,1.0,67.0,,56.161712,10.211504,2017-03-30 22:16:28.915514
10879115,56361921,Entire home/apt,,24,0,0.0,4,1.0,67.0,,56.165473,10.210696,2017-03-30 22:16:28.911307
8832642,5736081,Entire home/apt,,24,0,0.0,2,1.0,71.0,,56.161153,10.213903,2017-03-30 22:16:28.908987
7786608,37824754,Entire home/apt,,24,3,5.0,5,2.0,74.0,,56.162528,10.213486,2017-03-30 22:16:28.904136
3798894,12507290,Entire home/apt,,24,16,4.5,2,1.0,74.0,,56.163543,10.213557,2017-03-30 22:16:28.901892
13894748,24756702,Entire home/apt,,24,0,0.0,6,3.0,71.0,,56.170627,10.215607,2017-03-30 22:16:28.895866
